citation_id,source_paragraph,retrieved_paper,retrieved_chunk,retrieved_contexts,relevant,citation_text,reasoning
125,"form of array radar systems combining the PA and MIMO concepts has been presented by the authors in by the name of Full Phased MIMO (FPMIMO). The FPMIMO radar also serves as a general architecture for multi- antenna radars that employ overlapped subarrays, which also encompass the class of PMIMO radars . Generally in the FPMIMO system employing K transmit antennas arranged into M overlapped subarrays and L receive antennas with N subarrays, the Tx and Rx may cover either the whole C| K and C| L complex space, respectively, or only some subspace of them, i.e., C| M and C| N , respectively. The subarrays in Rx array are also useful to increase the coherent gain even further relative",A Transmitter Design for the Multi-beam CC-OFDM Azimuth Scanning MIMO Radar,"The latter indicates that the CC OFDM MIMO radar can achieve a high resolution in angle, range, and velocity, with beam isolation of −30dB for neighboring beams and co-channel beams.","["". Hassanien and S. A. Vorobyov, ‘‘Phased-MIMO radar: A tradeoff theAcademicianoftheRussianAcademyofTransport.HeisalsoaFounding betweenphased-arrayandMIMOradars,’’IEEETrans.SignalProcess., vol.58,no.6,pp.3137–3151,Jun.2010,doi:10.1109/TSP.2010.2043976"", "". By taking as an example the design of long-rangesurveillanceradar,thepaperdiscussesfurtherissuespertinenttotheimplementationoftheCC OFDM MIMO radar, including the beam squinting problem and its remedy, arrangement of the multiple beams, the radar system structure, use of Golay codes for orthogonalization and PAPR mitigation, use of software-definedradarthateliminatestheneedofamplitudeandphasecontrolineachtransmitter,transmit"", "". INDEX TERMS Circulating-codes, Golay-codes, interference, MIMO-radar, multibeam, OFDM-radar, sub-band,surveillance. I. INTRODUCTION Manyradarapplicationsdemandscanningcapabilitytoallow The associate editor coordinating the review of this manuscript and coverage over a range of angular direction, such as those approvingitforpublicationwasXueboZhang . forsurveillance,vehicular,weathermonitoring,imaging,and 2025TheAuthors.ThisworkislicensedunderaCreativeCommonsAttribution4.0License"", "". The latter indicates that the CC OFDM MIMO radar can achieve a high resolution in angle, range, and velocity,withbeamisolationof−30dBforneighboringbeamsandco-channelbeams. INDEX TERMS Array signal processing, circulating-codes, Golay-codes, MIMO-radar, multi-beam, OFDM,software-defined-radar,sub-band,space-timecodes,surveillance. I"", "". ified delay between successive antennas of a MIMO radar, Multiple simultaneous beams can be generated by employ- intended to produce correlated waveforms with the purpose ing a number of transceivers operating individually, each of acquiring better control over the beampattern. CC have attached to an antenna with a beam pointing at a specified been proposed for application in MIMO radars, originally direction, in total covering a specified angular range""]",True,"The CC OFDM MIMO radar can achieve high resolution in angle, range, and velocity, which is pertinent to the performance of phased array systems like Full Phased MIMO (FPMIMO) radar.","This reference discusses the capabilities of MIMO radar systems in terms of resolution and performance, which directly supports the claims made in the source paragraph regarding the FPMIMO radar system."
126,"works. The third section defines and explains the concepts that underpin our research. The fourth section describes the fundamentals of the proposed method. The fifth section provides the experimental results and analyses the findings. The last Section gives a conclusion and overview of future works. II. RELATED WORK II. RELATED WORK This section discusses research related to the work carried out including the process discovery method, its quality dimen- sions, and graph-based process mining. A. PROCESS DISCOVERY METHODS A. PROCESS DISCOVERY METHODS A data-driven automated method called Process Discovery can locate, map, and record the activities of current business processes. The received data is then automatically analyzed so that it can be automatically recommended in the process modeling or workflow",A survey of graph-based algorithms for discovering business processes,"A data-driven automated method called Process Discovery can locate, map, and record the activities of current business processes.","["". practical implementation. [12] R. Sarno and K. Sungkono, “A survey of graph-based algorithms for discovering business processes,” InterACKNOWLEDGMENT nationalJournalofAdvancesinIntelligentInformatics, This research was funded by Institut Teknologi Sepuluh vol.5,no.2,pp.137–149,2019,ISSN:2548-3161.DOI: Nopember (ITS) under Penelitian Dana Departemen Pro10.26555/ijain.v5i2.296. gram, Penelitian Keilmuan, Penelitian Flagship, Penelitian [13] A. Green, P. Guagliardo, L. Libkin, T. Lindaaker, V"", "". TABLE I provides a detailed not always be clean or well-structured [9]. Moreover, it offers overview of the activities and performance indicators insightful diagnostics about the process flow, helping to associated with the DSS01.01 domain of managed operations. identify bottlenecks and inefficiencies that other algorithms might overlook[16]. B. Process Mining Process mining involves deriving business processes from III"", "". Process Discovery study shown in Fig. 2. The process begins at an initial point After preprocessing, process discovery techniques are and follows a sequence of evaluations and decision-making applied to the cleaned data to identify the underlying stages, including the handling of code errors and status Fig. 2. Process Discovery Results Authorized licensed use limited to: Institut Teknologi Sepuluh Nopember. Downloaded on July 14,2025 at 08:18:28 UTC from IEEE Xplore. Restrictions apply."", "". process mining, data mining, machine learning, 934 885 [21] I.Waspada,R.Sarno,andD.K.R.Sungkono,‘‘Animprovedmethodof ITgovernance,andothertopicsrelatedtoinforma- 935 886 parallelmodeldetectionforgraph-basedprocessmodeldiscovery,’’Int. tionsystemsandcomputersciencefieldsofstudy. 936 887 J.Intell.Eng.Syst.,vol.13,no.2,pp.127–139,Apr.2020. 937 102752 VOLUME10,2022"", ""II. RESEARCHLITERATURE Researchby[16]introducesanimprovedmethodfordetecting parallel process models in graph-based process discovery. A. Previous Research By establishing relationship frequencies and using specific algorithms, the method accurately distinguishes XOR, AND, The research [8] and [9] demonstrates the use of graph and OR relationships""]",True,"Sarno and Sungkono (2019) describe a data-driven automated method called Process Discovery that locates, maps, and records the activities of current business processes.","The reference discusses the process discovery method, which directly supports the claims made in the source paragraph about defining and explaining the concepts related to process discovery."
127,"more reliable in detecting and handling ICR patterns. B. GRAPH-BASED PROCESS DISCOVERY PLUS B. GRAPH-BASED PROCESS DISCOVERY PLUS PLUS (GPD++) GPD++ consists of the main algorithm for detecting split and join blocks presented in Algorithm 1 and the algorithm for finding the block hierarchy and its types (XOR or AND) in Algorithm 2 and Algorithm 3. GPD++ utilizes the detected block structure to identify ICR in blocks parallel (long). As an illustration of how Algorithm 1 works in finding split-join blocks, an example of a DFG model with one split node (|T| = 1) and one join node is given in figure 4. The input for Algorithm 1 is the DFG model with split-node and join-node information. The results of",Extending graph-based process discovery for hierarchical block detection and incomplete concurrent relationship handling,an improved method for detecting parallel process models in graph-based process discovery,"["". S. Astuti, H. N. Prasetyo, and Program 2024. R. Budiraharjo, “Extending graph-based process discovery for hierarchical block detection and incomplete concurrent REFERENCES relationship handling,” IEEE Access, vol. 11, pp. 123382– [1] ISACA, COBIT® 2019 Framework: Introduction & Method- 123391, 2023. DOI: 10.1109/ACCESS.2023.3324742. ology. Illinois, USA: ISACA, 2018. [15] K. Sungkono, R. Sarno, F. Amadea, and A"", "". Process Discovery study shown in Fig. 2. The process begins at an initial point After preprocessing, process discovery techniques are and follows a sequence of evaluations and decision-making applied to the cleaned data to identify the underlying stages, including the handling of code errors and status Fig. 2. Process Discovery Results Authorized licensed use limited to: Institut Teknologi Sepuluh Nopember. Downloaded on July 14,2025 at 08:18:28 UTC from IEEE Xplore. Restrictions apply."", ""II. RESEARCHLITERATURE Researchby[16]introducesanimprovedmethodfordetecting parallel process models in graph-based process discovery. A. Previous Research By establishing relationship frequencies and using specific algorithms, the method accurately distinguishes XOR, AND, The research [8] and [9] demonstrates the use of graph and OR relationships"", "". practical implementation. [12] R. Sarno and K. Sungkono, “A survey of graph-based algorithms for discovering business processes,” InterACKNOWLEDGMENT nationalJournalofAdvancesinIntelligentInformatics, This research was funded by Institut Teknologi Sepuluh vol.5,no.2,pp.137–149,2019,ISSN:2548-3161.DOI: Nopember (ITS) under Penelitian Dana Departemen Pro10.26555/ijain.v5i2.296. gram, Penelitian Keilmuan, Penelitian Flagship, Penelitian [13] A. Green, P. Guagliardo, L. Libkin, T. Lindaaker, V"", "". in the time required to complete specific activities, indicating 3) The Most Common Variants potential areas for process optimization. Specifically, the FIN The process model for the most occurring variant of the → RELEASE activity demonstrates very high efficiency, with cases in the dataset shown in Fig. 4. It starts with a 'NEW' 99% of cases resolved within two days, indicating that the state, progresses through a 'CHANGE DIAGN' stage where transition from completion to release is highly efficient""]",True,"The method proposed extends graph-based process discovery techniques to effectively detect parallel process models and manage hierarchical block structures (Astuti et al., 2023).","This reference discusses an improved method for detecting parallel process models, which aligns with the source paragraph's focus on detecting split and join blocks in graph-based process discovery."
128,"Two nodes with Event label and a relationship with DFG type. D. GRAPH DATABASE D. GRAPH DATABASE Graph database models are defined as the data structure in which schema and instances are modeled as graphs and graph-oriented operations are performed on graphs. It has recently received a great deal of attention in both research and industry due to its capacity to manage vast quantities of data and networks. This paper employs Neo4j GDBMS and the graph query language Cypher to implement the graph. Figure 3 illustrates a straightforward graph model. For the cypher syntax (x:Event p_id: 102)-[r:DFG instance, {Flow:’NEXT’}]->(y) declares the variable x for nodes with the label:Event and the variable r for relations with the label:DFG. Additionally, the p_id",A Recommendation System for Internal Business Processes of COBIT 2019 Using Graph Algorithm and Similarity Methods,"One of the commonly used command languages for Neo4j is Cypher Query Language (CQL). Cypher provides an intuitive and expressive syntax for interacting with graph data, allowing users to perform various operations such as searching, adding, updating, and deleting data within the Neo4j graph database.","["". Future research could address scalability, and exploring graph analytics in a graph database integrationwithotherframeworks,andadaptationfordifferent (neo4j),” Ph.D. dissertation, Dublin Business School, industries, with our approach holding potential for broad 2022. practical implementation. [12] R. Sarno and K"", "". One of the commonly the value of their IT investments, and achieve their business used command languages for Neo4j is Cypher Query Lan- objectives more effectively. guage(CQL).CypherprovidesanintuitiveandexpressivesynC. Term Frequency (TF)-Inverse Document Frequency (IDF) tax for interacting with graph data, allowing users to perform and Long Short Term Memory (LSTM) method various operations such as searching, adding, updating, and deleting data within the Neo4j graph database"", "". 20: seqs padded all←normalize(seqs padded all) ▷Normalize In this study, we delve into the realm of Graph Databases, inputdata 21: similarities←model.predict(seqs padded all)[1:] ▷Exclude focusingparticularlyonNeo4j,touncoverthehiddenpotential similaritywithmainsentence and possibilities it offers"", "". The results of this process are 0 or exhibiting similarity, those Nodes are designated as showninTABLEV.Thereisadiscrepancybetweenthenumreferences for subsequent Graph Query execution to obtain ber of Objective nodes and HAS OBJECTIVE relationships the necessary Activities based on those Enterprise Goals, as it because one AG can have more than one Objective, and outlined in TABLE IV. The code is executed from a Python one Objective can be related to more than one AG"", "". [8] J. Guia, V. G. Soares, and J. Bernardino, “Graph databases: Neo4j analysis.,” in ICEIS (1), 2017, pp. 351–356. [9] A. Boulmakoul and Z. Besri, “Enterprise organizationassessmentthroughstructuralanalysisframework,” Conference Maghre´bine sur les Syste`mes De´cisionnels ASD 2013, vol. 1, pp. 381–393, 2013. Fig.5. ThegraphicalrepresentationobtainedinNeo4J [10] P. Dedousis, G. Stergiopoulos, G. Arampatzis, and D""]",True,"Cypher Query Language (CQL) offers an intuitive syntax for interacting with graph data in Neo4j, enabling operations such as searching, adding, updating, and deleting data (Sarno & K, 2022).","The retrieved reference discusses the Cypher Query Language used in Neo4j, which directly relates to the source paragraph's mention of Cypher syntax for graph operations."
129,"added in our recent publi- cation also yet tailored for spectrogram images. Instead of relying on resource-intensive transfer learning models, our approach optimizes model efficiency, making it more com- putationally friendly or resource-constrained applications. This contribution aims to streamline the implementation of emotion recognition systems without compromising perfor- mance. The proposed research is based on a simplified deep learn- ing architecture and channel selection approach that leads towards closer and resource-constrained real-time implemen- tation. In addition, research for cross-subject validation is more likely to be implemented widely than dependent subject validation. Cross-subject validation has a better generaliza- tion model than dependent-subject validation. This makes this research applicable across a wide range of industries where emotion recognition enables the development of",Simplified 2D CNN Architecture With Channel Selection for Emotion Recognition Using EEG Spectrogram,"In this paper, we propose a novelty emotion recognition classification model that offers a simplified structure and employs only the selected channels from the 32 recorded channels.","["". INDEXTERMS Classification,emotionrecognition,inter-subject,spectrogram. I"", "". DigitalObjectIdentifier10.1109/ACCESS.2023.3275565 Simplified 2D CNN Architecture With Channel Selection for Emotion Recognition Using EEG Spectrogram LIAFAROKHAH 1,2,RIYANARTOSARNO 1,(SeniorMember,IEEE), ANDCHASTINEFATICHAH 1,(Member,IEEE) 1DepartmentofInformatics,FacultyofIntelligentElectricalandInformaticsTechnology,InstitutTeknologiSepuluhNopember(ITS),Sukolilo,Surabaya60111, Indonesia 2DepartmentofInformatics,FacultyofTechnologyandDesign,InstitutTeknologidanBisnisASIA,Malang65142,Indonesia"", "". [15] D. Shah, G. Gopan K., and N. Sinha, ‘‘An investigation of the multi- [34] O. Bazgir, Z. Mohammadi, and S. A. H. Habibi, ‘‘Emotion recognidimensional(1Dvs.2Dvs.3D)analysesofEEGsignalsusingtraditional tionwithmachinelearningusingEEGsignals,’’inProc.25thNat.and methods and deep learning-based methods,’’ Frontiers Signal Process., 3rdInt.IranianConf.Biomed.Eng.(ICBME),Nov.2018,pp.1–5,doi: vol.2,pp.1–15,Jul.2022,doi:10.3389/frsip.2022.936790. 10.1109/ICBME.2018.8703559. [16] H. Cui, A. Liu, X. Zhang, X"", "". In this paper, we propose a novelty emotion recognition classification model that offers a simplified structure and employs only the selected channels from the 32recordedchannels.ResidingonastandardapproachoftransformingEEGdata–DatabaseforEmotion AnalysisofPhysiologicalSignals(DEAP)–into2DimagesusingShort-TimeFourierTransform(STFT) EEGsignalsfortrainingandanalysis.Followsthechannelselectionapproachandmakesuseofasimplified"", "". They perform inter-subject validation with a combination These emotions, transformed into the DEAP dataset, are of several channels that produce a valence accuracy percalledvalenceclasses.Theperformanceobtainedis72.81%. formance of around 50–60%""]",True,"The proposed model utilizes a simplified structure and selected channels from recorded EEG data for emotion recognition, enhancing computational efficiency (Farokhah et al., 2023).",This reference directly supports the source paragraph's claim about optimizing model efficiency and using a simplified architecture for emotion recognition.
130,"valence and arousal around 80% . Javidan et al. validate cross-subject performance in the valence class (2 channels) utilizing the RReliefF selection strategy with input MSCE and SVR classifiers, yielding an accuracy of 67.45% . Msonda et al. reconstruct features (using 2, 3, 4, 5, 6, 7, and 8 channels) and search for the minimal errors using Adaboost, LR, Linear SVC, Polynomial SVC, and RF, with average performance results between 50 and 60%. Using locally robust feature selection (LRFS), Yin et al. execute channel selection for cross-subject classification with an estimated accuracy of 60% for valence and arousal classes . Arjun et al. employed the attention channel when combined with the LSTM and autoen- coder for cross-subject classification and obtained",Simplified 2D CNN Architecture With Channel Selection for Emotion Recognition Using EEG Spectrogram,Msonda et al. performance is 61% for the valence class and 58% for the arousal class.,"["". They perform inter-subject validation with a combination These emotions, transformed into the DEAP dataset, are of several channels that produce a valence accuracy percalledvalenceclasses.Theperformanceobtainedis72.81%. formance of around 50–60%"", "". The experimental results show that the performance of the proposed architecture improves the accuracy of the inter-subject emotion recognition using 32 channels by 9.73% and 11.7% on valence and arousal, respectively. While the use of the proposed selected channel method, with only 10 channels, performanceincreasedby3.53%and7.2%onvalenceandarousalclasses,respectively.Thus,bykeepinga lowercomplexitylevel,theproposedarchitectureattainshigherperformancerates"", "". With the use of 32 channels, the proposed architecture improves valence and arousal class accuracy from another study by 46340 VOLUME11,2023"", "". Msonda et al. performance is 61% for the valence class and 58% for the propose a method based on searching for channel subsets arousal class. Another study used the Inception Resnet-V2 withminimalerrorsbyutilizingthefrequencysub-band[35]. architecture for positive and negative emotion classes [32]"", "". Based on the explanation above, trainingwithvarioussubjectsisChao’sresearch,whichpro- this study will choose the 10 highest channel values from duces 68.28% and 66.73% valence and arousal accuracy the performance metrics indicator using deep learning and performances,respectively. image-based. Someinter-subjectstudiesbasedon2Dimageshavelower Several non-deep learning channel selection studies or performance measures. Pandey and Seeja researched 2D not using 10 channels or 2D-based, have been carried out""]",True,Msonda et al. achieved an accuracy of 61% for the valence class and 58% for the arousal class in their emotion recognition study.,"The reference directly supports the claim regarding Msonda et al.'s performance in the valence and arousal classes, providing specific accuracy figures that align with the source paragraph."
131,"on channel selection has been presented in Table 1. Some cross-subject studies are based on 2D or 3D forms with 32 channels. Yin et al. presented a 3D cube ECLGCNN that was based on graphs and had 84% accu- racy in the valence class and 85% accuracy in the arousal class. Pandey and Seeja conducted research using CNN architecture, achieving 59% and 59% accuracy for valence and arousal, respectively . Using Inception Resnet-V2, Cimtay and Ekmekcioglu achieved a valence of 72.81% . Using 2D frame sequences and BiDCNN, Huang et al. achieved 68% valence accuracy and 63% arousal accu- racy . Another study used a matrix sequence-based 110138 VOLUME 11, 2023 L. Farokhah et al.: Cross-Subject Channel Selection TABLE 1.",Simplified 2D CNN Architecture With Channel Selection for Emotion Recognition Using EEG Spectrogram,"Chao’s research, which produces 68.28% and 66.73% valence and arousal accuracy respectively.","["". Based on the explanation above, trainingwithvarioussubjectsisChao’sresearch,whichpro- this study will choose the 10 highest channel values from duces 68.28% and 66.73% valence and arousal accuracy the performance metrics indicator using deep learning and performances,respectively. image-based. Someinter-subjectstudiesbasedon2Dimageshavelower Several non-deep learning channel selection studies or performance measures. Pandey and Seeja researched 2D not using 10 channels or 2D-based, have been carried out"", "". They perform inter-subject validation with a combination These emotions, transformed into the DEAP dataset, are of several channels that produce a valence accuracy percalledvalenceclasses.Theperformanceobtainedis72.81%. formance of around 50–60%"", "". In addition, there are sevconvolutional neural network (RACNN) to achieve valence eral channel selection methods in the DEAP dataset that and arousal accuracy of 96.65% and 97.11%, respec- use 10 channels in valence or arousal class or both of tively [16]. A study using the BiDCNN model employed them[9],[31],[34],[10].Thesestudiesarenotall2D-based 16 subjects separately and achieved average accuracy on andemploydeeplearning.Ingeneral,theyhaveanaccuracy valenceandarousalof94.38%and94.72%,respectively[30]"", "". Msonda et al. performance is 61% for the valence class and 58% for the propose a method based on searching for channel subsets arousal class. Another study used the Inception Resnet-V2 withminimalerrorsbyutilizingthefrequencysub-band[35]. architecture for positive and negative emotion classes [32]"", "". With the use of 32 channels, the proposed architecture improves valence and arousal class accuracy from another study by 46340 VOLUME11,2023""]",True,"Chao's research achieved valence and arousal accuracy of 68.28% and 66.73%, respectively, using a simplified 2D CNN architecture with channel selection.",This reference provides specific accuracy results that align with the claims made in the source paragraph regarding the performance metrics of channel selection studies.
132,"72.81% . Using 2D frame sequences and BiDCNN, Huang et al. achieved 68% valence accuracy and 63% arousal accu- racy . Another study used a matrix sequence-based 110138 VOLUME 11, 2023 L. Farokhah et al.: Cross-Subject Channel Selection TABLE 1. Summary of the channel selection approaches. meta-learner with a class performance of 69.92% for valence and 68.89% for arousal . Pusarla et al. conducted three experiments simultaneously on cross-subject valida- tion . First, using a spectrogram in conjunction with the DenseNet-121 architecture yields performance in the 85.57% valence class. In a second experiment, they collab- orated on DCERNET architectures and Softmax to achieve a valence class performance of 88.57 percent. Thirdly, they combined DCERNET and SVM to achieve 88.10% valence",Simplified 2D CNN Architecture With Channel Selection for Emotion Recognition Using EEG Spectrogram,They perform inter-subject validation with a combination of several channels that produce a valence accuracy performance of around 50–60%,"["". We also compare with 2D frame sequence research, which has a higher accuracy performance than ours, which is 95.18% and 95.58% for valence and arousal class, respectively [33]. However, this studyproducedaccuracythroughtheaverageofeachsubject. This means that there is no variation in the model. We treat intra-subjectclassificationbyusingalldatasubjects,namely 32people.Weonlyhaveafewpreviousresearchcomparisons whenusingreducedchannels.Thisisbecauseitisstillvery limited, especially the use of deep learning"", ""L.Farokhahetal.:Simplified2DCNNArchitectureWithChannelSelectionforEmotionRecognition class accuracy results of 85.50% and 87.30% [26]. Kwon meta-learners, yields valence and arousal performance of et al"", "". With the use of 32 channels, the proposed architecture improves valence and arousal class accuracy from another study by 46340 VOLUME11,2023"", "". They perform inter-subject validation with a combination These emotions, transformed into the DEAP dataset, are of several channels that produce a valence accuracy percalledvalenceclasses.Theperformanceobtainedis72.81%. formance of around 50–60%"", "". B. EXPERIMENT1:EMOTIONRECOGNITIONFOR INTRA-SUBJECT The results of the emotion recognition experiment on the DEAP dataset, which is used in the proposed architecture, aredividedintotwoparts:intra-subjectvalidationandintersubject validation. The first part is for intra-subject, which is divided into 4 sub-sections: intra-1 (Exp. 1), where validation is carried out using 32 channels, intra-2 (Exp""]",True,"In their study, Farokhah et al. achieved a valence accuracy of 72.81% using inter-subject validation with a combination of channels.","The reference directly supports the claim in the source paragraph about achieving a specific valence accuracy using a certain method, making it relevant."
133,"DenseNet-121 architecture yields performance in the 85.57% valence class. In a second experiment, they collab- orated on DCERNET architectures and Softmax to achieve a valence class performance of 88.57 percent. Thirdly, they combined DCERNET and SVM to achieve 88.10% valence class performance. Farokhah et al. integrated the development of a simplified CNN architecture, the best single collaboration for channel selection, and a spectro- gram with the greatest accuracy in the valence and arousal classes, achieving 98.3% and 96.7% accuracy with 32 chan- nels, respectively. Tang et al. used the spatial-temporal information learning network (STILN) technique, achieving valence and arousal accuracy rates of 67.52 and 68.31 per- cent, respectively. The presentation of the entire study utilizes 32 channels. Using 10 front",Simplified 2D CNN Architecture With Channel Selection for Emotion Recognition Using EEG Spectrogram,L.Farokhahetal.:Simplified2DCNNArchitectureWithChannelSelectionforEmotionRecognition class accuracy results of 85.50% and 87.30%,"["". With the use of 32 channels, the proposed architecture improves valence and arousal class accuracy from another study by 46340 VOLUME11,2023"", "". Msonda et al. performance is 61% for the valence class and 58% for the propose a method based on searching for channel subsets arousal class. Another study used the Inception Resnet-V2 withminimalerrorsbyutilizingthefrequencysub-band[35]. architecture for positive and negative emotion classes [32]"", "". DigitalObjectIdentifier10.1109/ACCESS.2023.3275565 Simplified 2D CNN Architecture With Channel Selection for Emotion Recognition Using EEG Spectrogram LIAFAROKHAH 1,2,RIYANARTOSARNO 1,(SeniorMember,IEEE), ANDCHASTINEFATICHAH 1,(Member,IEEE) 1DepartmentofInformatics,FacultyofIntelligentElectricalandInformaticsTechnology,InstitutTeknologiSepuluhNopember(ITS),Sukolilo,Surabaya60111, Indonesia 2DepartmentofInformatics,FacultyofTechnologyandDesign,InstitutTeknologidanBisnisASIA,Malang65142,Indonesia"", "". They perform inter-subject validation with a combination These emotions, transformed into the DEAP dataset, are of several channels that produce a valence accuracy percalledvalenceclasses.Theperformanceobtainedis72.81%. formance of around 50–60%"", ""L.Farokhahetal.:Simplified2DCNNArchitectureWithChannelSelectionforEmotionRecognition class accuracy results of 85.50% and 87.30% [26]. Kwon meta-learners, yields valence and arousal performance of et al""]",True,Farokhah et al. reported valence class accuracy results of 85.50% and 87.30% using a simplified 2D CNN architecture with channel selection.,"This reference directly supports the claim in the source paragraph regarding performance metrics related to valence class accuracy, making it highly relevant."
134,"Subsequently, employing a simplified deep learning architecture, we conduct a precise classification task, cate- gorizing emotional states into valence and arousal groups. For dependent subject and cross-subject performance analy- sis, the model employs two additional validation techniques, namely random split, and leave-one-out subject. The archi- tecture proposed in this research was validated using the publicly available DEAP dataset. The dependent subject and cross-subject validation portions of the emotional validation VOLUME 11, 2023 110139 TABLE 2. Recent articles on deep learning for EEG classification. L. Farokhah et al.: Cross-Subject Channel Selection TABLE 3. DEAP dataset attributes. FIGURE 1. Proposed research framework. experiment using EEG are separated into two segments. The general proposed research framework order is depicted in Fig. 1. A.",Simplified 2D CNN Architecture With Channel Selection for Emotion Recognition Using EEG Spectrogram,"The architecture proposed in this study was validated on the DEAP, public dataset. The results of the emotional validation experiment using EEG are divided into two parts, namely intra-subject and inter-subject validation.","["". conducted a multimodal study using EEG and gal- 69.92%and68.89%,respectively[22].Researchon3Dcubes vanic skin response (GSR) by transforming 1D EEG into with inter-subjects has been carried out with valence and a spectrogram using CNN architecture, resulting in valence arousal performances of 84% and 85% [17]. Based on preand arousal class accuracy of 78.12% and 81.25%, respec- vious studies, it is concluded that the highest accuracy pertively [27] by using a variety of subjects"", "". They perform inter-subject validation with a combination These emotions, transformed into the DEAP dataset, are of several channels that produce a valence accuracy percalledvalenceclasses.Theperformanceobtainedis72.81%. formance of around 50–60%"", "". With the use of 32 channels, the proposed architecture improves valence and arousal class accuracy from another study by 46340 VOLUME11,2023"", "". Therefore, the proposed research targets all these gaps and investigates inter-subject performance using minimal channelsandasimplifiedarchitecture,withouttheneedforcontinuousre-trainings. III. MATERIALSANDMETHOD The architecture proposed in this study was validated on the DEAP, public dataset. The results of the emotional validation experiment using EEG are divided into two parts, namely intra-subject and inter-subject validation"", "". ever, in this study, we will still see the performance of the 3) providesperformanceoutcomesbasedonasimplified proposedarchitectureusing32channelsaswellastheresults CNN architecture having a performance level at par ofthechannelselectionmethodwhichuses10channels.This withthemorecomplexarchitecturalnetworks. isdonetocarryoutcomprehensiveandcomparativelearning. The pre-processing methods for detecting emotions Thepaperisstructuredasfollows:SectionIdescribesthe through EEG signals are numerous""]",True,"The proposed architecture was validated using the DEAP dataset, with results demonstrating both intra-subject and inter-subject validation methods (Referensi 4).","This reference directly supports the claim about the validation of the proposed architecture using the DEAP dataset and discusses the separation of validation methods, which aligns with the content of the source paragraph."
135,"for EEG classification. L. Farokhah et al.: Cross-Subject Channel Selection TABLE 3. DEAP dataset attributes. FIGURE 1. Proposed research framework. experiment using EEG are separated into two segments. The general proposed research framework order is depicted in Fig. 1. A. DEAP DATASET A. DEAP DATASET DEAP is an open-source database that is known to offer EEG, physiological, and audiovisual signals that can be widely used in the domain of computing and emotion recognition. Numer- ous subjects are involved in the experimentation which can aid in gathering a diverse set of information under the con- trolled environment as they experience a variety of emotional stimuli. Primarily, DEAP offers access to numerous kinds of physiological signals including EEG, ECG, GSR, and others,",Simplified 2D CNN Architecture With Channel Selection for Emotion Recognition Using EEG Spectrogram,"The architecture proposed in this study was validated on the DEAP, public dataset.","["". [32] Y. Cimtay and E. Ekmekcioglu, ‘‘Investigating the use of pretrained [13] M.A.Asghar,‘‘EEG-basedmulti-modalemotionrecognitionusingbagof convolutional neural network on cross-subject and cross-dataset eeg deepfeatures:Anoptimalfeatureselectionapproach,’’Sensors,vol.19, emotion recognition,’’ Sensors, vol. 20, no. 7, pp.1–20, 2020, doi: no.23,pp.1–16,2019,doi:10.3390/s19235218. 10.3390/s20072034"", "". conducted a multimodal study using EEG and gal- 69.92%and68.89%,respectively[22].Researchon3Dcubes vanic skin response (GSR) by transforming 1D EEG into with inter-subjects has been carried out with valence and a spectrogram using CNN architecture, resulting in valence arousal performances of 84% and 85% [17]. Based on preand arousal class accuracy of 78.12% and 81.25%, respec- vious studies, it is concluded that the highest accuracy pertively [27] by using a variety of subjects"", "". Therefore, the proposed research targets all these gaps and investigates inter-subject performance using minimal channelsandasimplifiedarchitecture,withouttheneedforcontinuousre-trainings. III. MATERIALSANDMETHOD The architecture proposed in this study was validated on the DEAP, public dataset. The results of the emotional validation experiment using EEG are divided into two parts, namely intra-subject and inter-subject validation"", "". The results of the accuracy performance of the proposed architecture have the best performance using 32 channels. A comparison of emotional validation performance for inter-subjects with previous studies is shown in Table9. Based on Table 9 regarding the emotional validation of inter-subjects, we know that the proposed method, both architecture and channel selection methods produce better accuracy performance than previous studies"", "". reflect the ongoing advancements and interdisciplinary collaboration in the field of EEG-based research, aiming to Emotion recognition is another key area explored. The enhance user experiences, improve health outcomes, and study in [20] examines the impact of HDR videos on emotion develop innovative assistive technologies. recognition, achieving an accuracy of 80.55% for arousal and 70.37% for valence. Similarly, [33] develops a hybrid control TABLE I""]",True,"The proposed architecture for emotion recognition was validated using the DEAP dataset, which provides various physiological signals including EEG.","The retrieved reference discusses the validation of a proposed architecture on the DEAP dataset, directly supporting the source paragraph's mention of the DEAP dataset and its relevance to EEG and emotion recognition."
