citation_id,source_paragraph,retrieved_paper,retrieved_chunk,retrieved_contexts,relevant,citation_text,reasoning
127,"more reliable in detecting and handling ICR patterns. B. GRAPH-BASED PROCESS DISCOVERY PLUS B. GRAPH-BASED PROCESS DISCOVERY PLUS PLUS (GPD++) GPD++ consists of the main algorithm for detecting split and join blocks presented in Algorithm 1 and the algorithm for finding the block hierarchy and its types (XOR or AND) in Algorithm 2 and Algorithm 3. GPD++ utilizes the detected block structure to identify ICR in blocks parallel (long). As an illustration of how Algorithm 1 works in finding split-join blocks, an example of a DFG model with one split node (|T| = 1) and one join node is given in figure 4. The input for Algorithm 1 is the DFG model with split-node and join-node information. The results of",Extending graph-based process discovery for hierarchical block detection and incomplete concurrent relationship handling,"the method accurately distinguishes XOR, AND, and OR relationships","["". S. Astuti, H. N. Prasetyo, and Program 2024. R. Budiraharjo, “Extending graph-based process discovery for hierarchical block detection and incomplete concurrent REFERENCES relationship handling,” IEEE Access, vol. 11, pp. 123382– [1] ISACA, COBIT® 2019 Framework: Introduction & Method- 123391, 2023. DOI: 10.1109/ACCESS.2023.3324742. ology. Illinois, USA: ISACA, 2018. [15] K. Sungkono, R. Sarno, F. Amadea, and A"", ""II. RESEARCHLITERATURE Researchby[16]introducesanimprovedmethodfordetecting parallel process models in graph-based process discovery. A. Previous Research By establishing relationship frequencies and using specific algorithms, the method accurately distinguishes XOR, AND, The research [8] and [9] demonstrates the use of graph and OR relationships"", "". Process Discovery study shown in Fig. 2. The process begins at an initial point After preprocessing, process discovery techniques are and follows a sequence of evaluations and decision-making applied to the cleaned data to identify the underlying stages, including the handling of code errors and status Fig. 2. Process Discovery Results Authorized licensed use limited to: Institut Teknologi Sepuluh Nopember. Downloaded on July 14,2025 at 08:18:28 UTC from IEEE Xplore. Restrictions apply."", "". Burattin et al. [16] also methods[7]. 150 204 developed a behavioral patterns technique that can detect In this paper, our work is aligned with the Graph-Based 151 205 deviations more flexibly and reliably to handle processes Process Discovery technique in [7] and [17]"", "". in the time required to complete specific activities, indicating 3) The Most Common Variants potential areas for process optimization. Specifically, the FIN The process model for the most occurring variant of the → RELEASE activity demonstrates very high efficiency, with cases in the dataset shown in Fig. 4. It starts with a 'NEW' 99% of cases resolved within two days, indicating that the state, progresses through a 'CHANGE DIAGN' stage where transition from completion to release is highly efficient""]",True,"The method proposed by Astuti et al. accurately distinguishes XOR, AND, and OR relationships in graph-based process discovery, which is essential for detecting split and join blocks.","This reference directly discusses the detection of hierarchical blocks and the differentiation of relationships in graph-based process discovery, which aligns with the source paragraph's focus on detecting split and join blocks."
128,"Two nodes with Event label and a relationship with DFG type. D. GRAPH DATABASE D. GRAPH DATABASE Graph database models are defined as the data structure in which schema and instances are modeled as graphs and graph-oriented operations are performed on graphs. It has recently received a great deal of attention in both research and industry due to its capacity to manage vast quantities of data and networks. This paper employs Neo4j GDBMS and the graph query language Cypher to implement the graph. Figure 3 illustrates a straightforward graph model. For the cypher syntax (x:Event p_id: 102)-[r:DFG instance, {Flow:’NEXT’}]->(y) declares the variable x for nodes with the label:Event and the variable r for relations with the label:DFG. Additionally, the p_id",A Recommendation System for Internal Business Processes of COBIT 2019 Using Graph Algorithm and Similarity Methods,"One of the commonly used command languages for Neo4j is Cypher Query Language (CQL). Cypher provides an intuitive and expressive syntax for interacting with graph data, allowing users to perform various operations such as searching, adding, updating, and deleting data within the Neo4j graph database.","["". Future research could address scalability, and exploring graph analytics in a graph database integrationwithotherframeworks,andadaptationfordifferent (neo4j),” Ph.D. dissertation, Dublin Business School, industries, with our approach holding potential for broad 2022. practical implementation. [12] R. Sarno and K"", "". One of the commonly the value of their IT investments, and achieve their business used command languages for Neo4j is Cypher Query Lan- objectives more effectively. guage(CQL).CypherprovidesanintuitiveandexpressivesynC. Term Frequency (TF)-Inverse Document Frequency (IDF) tax for interacting with graph data, allowing users to perform and Long Short Term Memory (LSTM) method various operations such as searching, adding, updating, and deleting data within the Neo4j graph database"", "". 20: seqs padded all←normalize(seqs padded all) ▷Normalize In this study, we delve into the realm of Graph Databases, inputdata 21: similarities←model.predict(seqs padded all)[1:] ▷Exclude focusingparticularlyonNeo4j,touncoverthehiddenpotential similaritywithmainsentence and possibilities it offers"", "". The results of this process are 0 or exhibiting similarity, those Nodes are designated as showninTABLEV.Thereisadiscrepancybetweenthenumreferences for subsequent Graph Query execution to obtain ber of Objective nodes and HAS OBJECTIVE relationships the necessary Activities based on those Enterprise Goals, as it because one AG can have more than one Objective, and outlined in TABLE IV. The code is executed from a Python one Objective can be related to more than one AG"", "". Our aim is to harness the latent 22: returnsimilarities capabilitiesofGraphDatabases,especiallyNeo4j,inproviding 23: endfunction 24: similarities←predict sim(main sentence,sentences to compare)effective solutions to complex problems. 25: forsentence,similarityinzip(sentences to compare,similarities) do A""]",True,"Cypher Query Language (CQL) is a commonly used command language for Neo4j that provides an intuitive syntax for interacting with graph data, enabling operations such as searching, adding, updating, and deleting data (Sarno & K, 2022).","This reference discusses the Cypher Query Language used with Neo4j, which directly supports the source paragraph's mention of Cypher syntax for graph operations."
129,"added in our recent publi- cation also yet tailored for spectrogram images. Instead of relying on resource-intensive transfer learning models, our approach optimizes model efficiency, making it more com- putationally friendly or resource-constrained applications. This contribution aims to streamline the implementation of emotion recognition systems without compromising perfor- mance. The proposed research is based on a simplified deep learn- ing architecture and channel selection approach that leads towards closer and resource-constrained real-time implemen- tation. In addition, research for cross-subject validation is more likely to be implemented widely than dependent subject validation. Cross-subject validation has a better generaliza- tion model than dependent-subject validation. This makes this research applicable across a wide range of industries where emotion recognition enables the development of",Simplified 2D CNN Architecture With Channel Selection for Emotion Recognition Using EEG Spectrogram,"The experimental results show that the performance of the proposed architecture improves the accuracy of the inter-subject emotion recognition using 32 channels by 9.73% and 11.7% on valence and arousal, respectively.","["". INDEXTERMS Classification,emotionrecognition,inter-subject,spectrogram. I"", "". DigitalObjectIdentifier10.1109/ACCESS.2023.3275565 Simplified 2D CNN Architecture With Channel Selection for Emotion Recognition Using EEG Spectrogram LIAFAROKHAH 1,2,RIYANARTOSARNO 1,(SeniorMember,IEEE), ANDCHASTINEFATICHAH 1,(Member,IEEE) 1DepartmentofInformatics,FacultyofIntelligentElectricalandInformaticsTechnology,InstitutTeknologiSepuluhNopember(ITS),Sukolilo,Surabaya60111, Indonesia 2DepartmentofInformatics,FacultyofTechnologyandDesign,InstitutTeknologidanBisnisASIA,Malang65142,Indonesia"", "". B. EXPERIMENT1:EMOTIONRECOGNITIONFOR INTRA-SUBJECT The results of the emotion recognition experiment on the DEAP dataset, which is used in the proposed architecture, aredividedintotwoparts:intra-subjectvalidationandintersubject validation. The first part is for intra-subject, which is divided into 4 sub-sections: intra-1 (Exp. 1), where validation is carried out using 32 channels, intra-2 (Exp"", "". [32] Y. Cimtay and E. Ekmekcioglu, ‘‘Investigating the use of pretrained [13] M.A.Asghar,‘‘EEG-basedmulti-modalemotionrecognitionusingbagof convolutional neural network on cross-subject and cross-dataset eeg deepfeatures:Anoptimalfeatureselectionapproach,’’Sensors,vol.19, emotion recognition,’’ Sensors, vol. 20, no. 7, pp.1–20, 2020, doi: no.23,pp.1–16,2019,doi:10.3390/s19235218. 10.3390/s20072034"", "". The experimental results show that the performance of the proposed architecture improves the accuracy of the inter-subject emotion recognition using 32 channels by 9.73% and 11.7% on valence and arousal, respectively. While the use of the proposed selected channel method, with only 10 channels, performanceincreasedby3.53%and7.2%onvalenceandarousalclasses,respectively.Thus,bykeepinga lowercomplexitylevel,theproposedarchitectureattainshigherperformancerates""]",True,"The proposed architecture enhances inter-subject emotion recognition accuracy by 9.73% and 11.7% for valence and arousal, respectively, when utilizing 32 channels (Liafarokhah et al., 2023).","This reference directly supports the claim about improving model efficiency and performance in emotion recognition systems, specifically mentioning inter-subject validation and performance metrics."
130,"valence and arousal around 80% . Javidan et al. validate cross-subject performance in the valence class (2 channels) utilizing the RReliefF selection strategy with input MSCE and SVR classifiers, yielding an accuracy of 67.45% . Msonda et al. reconstruct features (using 2, 3, 4, 5, 6, 7, and 8 channels) and search for the minimal errors using Adaboost, LR, Linear SVC, Polynomial SVC, and RF, with average performance results between 50 and 60%. Using locally robust feature selection (LRFS), Yin et al. execute channel selection for cross-subject classification with an estimated accuracy of 60% for valence and arousal classes . Arjun et al. employed the attention channel when combined with the LSTM and autoen- coder for cross-subject classification and obtained",Simplified 2D CNN Architecture With Channel Selection for Emotion Recognition Using EEG Spectrogram,"The experimental results show that the performance of the proposed architecture improves the accuracy of the inter-subject emotion recognition using 32 channels by 9.73% and 11.7% on valence and arousal, respectively.","["". They perform inter-subject validation with a combination These emotions, transformed into the DEAP dataset, are of several channels that produce a valence accuracy percalledvalenceclasses.Theperformanceobtainedis72.81%. formance of around 50–60%"", "". The experimental results show that the performance of the proposed architecture improves the accuracy of the inter-subject emotion recognition using 32 channels by 9.73% and 11.7% on valence and arousal, respectively. While the use of the proposed selected channel method, with only 10 channels, performanceincreasedby3.53%and7.2%onvalenceandarousalclasses,respectively.Thus,bykeepinga lowercomplexitylevel,theproposedarchitectureattainshigherperformancerates"", "". With the use of 32 channels, the proposed architecture improves valence and arousal class accuracy from another study by 46340 VOLUME11,2023"", "". orevenuptoabout20%[18],[19]. EmotionalrecognitionthroughEEGcanbevalidatedusing II. RELATEDWORK two methods, namely intra-subject and inter-subject. Intra- Research related to emotion recognition using the DEAP subject refers to a classification model where training, test- open-source repositories attempts to improve performance ing, and validation datasets are generated from the same accuracy.Intra-subjectresearchhasbeencarriedoutinmany individual through a suitable split [18], [20], [21], [22]"", "". B. EXPERIMENT1:EMOTIONRECOGNITIONFOR INTRA-SUBJECT The results of the emotion recognition experiment on the DEAP dataset, which is used in the proposed architecture, aredividedintotwoparts:intra-subjectvalidationandintersubject validation. The first part is for intra-subject, which is divided into 4 sub-sections: intra-1 (Exp. 1), where validation is carried out using 32 channels, intra-2 (Exp""]",True,The proposed architecture enhances inter-subject emotion recognition accuracy by 9.73% for valence and 11.7% for arousal using 32 channels (Simplified 2D CNN Architecture With Channel Selection for Emotion Recognition Using EEG Spectrogram).,"This reference directly supports the source paragraph's discussion on improving accuracy in valence and arousal classification through channel selection, making it relevant."
131,"on channel selection has been presented in Table 1. Some cross-subject studies are based on 2D or 3D forms with 32 channels. Yin et al. presented a 3D cube ECLGCNN that was based on graphs and had 84% accu- racy in the valence class and 85% accuracy in the arousal class. Pandey and Seeja conducted research using CNN architecture, achieving 59% and 59% accuracy for valence and arousal, respectively . Using Inception Resnet-V2, Cimtay and Ekmekcioglu achieved a valence of 72.81% . Using 2D frame sequences and BiDCNN, Huang et al. achieved 68% valence accuracy and 63% arousal accu- racy . Another study used a matrix sequence-based 110138 VOLUME 11, 2023 L. Farokhah et al.: Cross-Subject Channel Selection TABLE 1.",Simplified 2D CNN Architecture With Channel Selection for Emotion Recognition Using EEG Spectrogram,Research on 3D cubes with inter-subjects has been carried out with valence and arousal performances of 84% and 85%,"["". [32] Y. Cimtay and E. Ekmekcioglu, ‘‘Investigating the use of pretrained [13] M.A.Asghar,‘‘EEG-basedmulti-modalemotionrecognitionusingbagof convolutional neural network on cross-subject and cross-dataset eeg deepfeatures:Anoptimalfeatureselectionapproach,’’Sensors,vol.19, emotion recognition,’’ Sensors, vol. 20, no. 7, pp.1–20, 2020, doi: no.23,pp.1–16,2019,doi:10.3390/s19235218. 10.3390/s20072034"", "". DigitalObjectIdentifier10.1109/ACCESS.2023.3275565 Simplified 2D CNN Architecture With Channel Selection for Emotion Recognition Using EEG Spectrogram LIAFAROKHAH 1,2,RIYANARTOSARNO 1,(SeniorMember,IEEE), ANDCHASTINEFATICHAH 1,(Member,IEEE) 1DepartmentofInformatics,FacultyofIntelligentElectricalandInformaticsTechnology,InstitutTeknologiSepuluhNopember(ITS),Sukolilo,Surabaya60111, Indonesia 2DepartmentofInformatics,FacultyofTechnologyandDesign,InstitutTeknologidanBisnisASIA,Malang65142,Indonesia"", "". conducted a multimodal study using EEG and gal- 69.92%and68.89%,respectively[22].Researchon3Dcubes vanic skin response (GSR) by transforming 1D EEG into with inter-subjects has been carried out with valence and a spectrogram using CNN architecture, resulting in valence arousal performances of 84% and 85% [17]. Based on preand arousal class accuracy of 78.12% and 81.25%, respec- vious studies, it is concluded that the highest accuracy pertively [27] by using a variety of subjects"", "". In addition, there are sevconvolutional neural network (RACNN) to achieve valence eral channel selection methods in the DEAP dataset that and arousal accuracy of 96.65% and 97.11%, respec- use 10 channels in valence or arousal class or both of tively [16]. A study using the BiDCNN model employed them[9],[31],[34],[10].Thesestudiesarenotall2D-based 16 subjects separately and achieved average accuracy on andemploydeeplearning.Ingeneral,theyhaveanaccuracy valenceandarousalof94.38%and94.72%,respectively[30]"", "". Msonda et al. performance is 61% for the valence class and 58% for the propose a method based on searching for channel subsets arousal class. Another study used the Inception Resnet-V2 withminimalerrorsbyutilizingthefrequencysub-band[35]. architecture for positive and negative emotion classes [32]""]",True,"Yin et al. conducted research on 3D cubes with inter-subjects, achieving valence and arousal performances of 84% and 85%, respectively.",The retrieved reference directly supports the claim in the source paragraph regarding the accuracy achieved in the valence and arousal classes using a 3D cube ECLGCNN.
132,"72.81% . Using 2D frame sequences and BiDCNN, Huang et al. achieved 68% valence accuracy and 63% arousal accu- racy . Another study used a matrix sequence-based 110138 VOLUME 11, 2023 L. Farokhah et al.: Cross-Subject Channel Selection TABLE 1. Summary of the channel selection approaches. meta-learner with a class performance of 69.92% for valence and 68.89% for arousal . Pusarla et al. conducted three experiments simultaneously on cross-subject valida- tion . First, using a spectrogram in conjunction with the DenseNet-121 architecture yields performance in the 85.57% valence class. In a second experiment, they collab- orated on DCERNET architectures and Softmax to achieve a valence class performance of 88.57 percent. Thirdly, they combined DCERNET and SVM to achieve 88.10% valence",Simplified 2D CNN Architecture With Channel Selection for Emotion Recognition Using EEG Spectrogram,class accuracy results of 85.50% and 87.30%,"["". DigitalObjectIdentifier10.1109/ACCESS.2023.3275565 Simplified 2D CNN Architecture With Channel Selection for Emotion Recognition Using EEG Spectrogram LIAFAROKHAH 1,2,RIYANARTOSARNO 1,(SeniorMember,IEEE), ANDCHASTINEFATICHAH 1,(Member,IEEE) 1DepartmentofInformatics,FacultyofIntelligentElectricalandInformaticsTechnology,InstitutTeknologiSepuluhNopember(ITS),Sukolilo,Surabaya60111, Indonesia 2DepartmentofInformatics,FacultyofTechnologyandDesign,InstitutTeknologidanBisnisASIA,Malang65142,Indonesia"", "". Msonda et al. performance is 61% for the valence class and 58% for the propose a method based on searching for channel subsets arousal class. Another study used the Inception Resnet-V2 withminimalerrorsbyutilizingthefrequencysub-band[35]. architecture for positive and negative emotion classes [32]"", "". With the use of 32 channels, the proposed architecture improves valence and arousal class accuracy from another study by 46340 VOLUME11,2023"", "". INDEXTERMS Classification,emotionrecognition,inter-subject,spectrogram. I"", ""L.Farokhahetal.:Simplified2DCNNArchitectureWithChannelSelectionforEmotionRecognition class accuracy results of 85.50% and 87.30% [26]. Kwon meta-learners, yields valence and arousal performance of et al""]",True,Farokhah et al. reported class accuracy results of 85.50% for valence and 87.30% for arousal using their proposed architecture.,The retrieved reference provides specific accuracy results that directly support the performance claims made in the source paragraph regarding emotion recognition.
133,"DenseNet-121 architecture yields performance in the 85.57% valence class. In a second experiment, they collab- orated on DCERNET architectures and Softmax to achieve a valence class performance of 88.57 percent. Thirdly, they combined DCERNET and SVM to achieve 88.10% valence class performance. Farokhah et al. integrated the development of a simplified CNN architecture, the best single collaboration for channel selection, and a spectro- gram with the greatest accuracy in the valence and arousal classes, achieving 98.3% and 96.7% accuracy with 32 chan- nels, respectively. Tang et al. used the spatial-temporal information learning network (STILN) technique, achieving valence and arousal accuracy rates of 67.52 and 68.31 per- cent, respectively. The presentation of the entire study utilizes 32 channels. Using 10 front",Simplified 2D CNN Architecture With Channel Selection for Emotion Recognition Using EEG Spectrogram,L.Farokhahetal.:Simplified2DCNNArchitectureWithChannelSelectionforEmotionRecognition class accuracy results of 85.50% and 87.30%,"["". With the use of 32 channels, the proposed architecture improves valence and arousal class accuracy from another study by 46340 VOLUME11,2023"", "". They perform inter-subject validation with a combination These emotions, transformed into the DEAP dataset, are of several channels that produce a valence accuracy percalledvalenceclasses.Theperformanceobtainedis72.81%. formance of around 50–60%"", "". Msonda et al. performance is 61% for the valence class and 58% for the propose a method based on searching for channel subsets arousal class. Another study used the Inception Resnet-V2 withminimalerrorsbyutilizingthefrequencysub-band[35]. architecture for positive and negative emotion classes [32]"", ""L.Farokhahetal.:Simplified2DCNNArchitectureWithChannelSelectionforEmotionRecognition class accuracy results of 85.50% and 87.30% [26]. Kwon meta-learners, yields valence and arousal performance of et al"", "". Based on the explanation above, trainingwithvarioussubjectsisChao’sresearch,whichpro- this study will choose the 10 highest channel values from duces 68.28% and 66.73% valence and arousal accuracy the performance metrics indicator using deep learning and performances,respectively. image-based. Someinter-subjectstudiesbasedon2Dimageshavelower Several non-deep learning channel selection studies or performance measures. Pandey and Seeja researched 2D not using 10 channels or 2D-based, have been carried out""]",True,"Farokhah et al. achieved valence class accuracy results of 85.50% using a simplified CNN architecture with channel selection (Farokhah et al., 2023).","The reference directly supports the claim in the source paragraph regarding the performance of a CNN architecture in achieving valence class accuracy, making it relevant."
134,"Subsequently, employing a simplified deep learning architecture, we conduct a precise classification task, cate- gorizing emotional states into valence and arousal groups. For dependent subject and cross-subject performance analy- sis, the model employs two additional validation techniques, namely random split, and leave-one-out subject. The archi- tecture proposed in this research was validated using the publicly available DEAP dataset. The dependent subject and cross-subject validation portions of the emotional validation VOLUME 11, 2023 110139 TABLE 2. Recent articles on deep learning for EEG classification. L. Farokhah et al.: Cross-Subject Channel Selection TABLE 3. DEAP dataset attributes. FIGURE 1. Proposed research framework. experiment using EEG are separated into two segments. The general proposed research framework order is depicted in Fig. 1. A.",Simplified 2D CNN Architecture With Channel Selection for Emotion Recognition Using EEG Spectrogram,"The architecture proposed in this study was validated on the DEAP, public dataset. The results of the emotional validation experiment using EEG are divided into two parts, namely intra-subject and inter-subject validation.","["". They perform inter-subject validation with a combination These emotions, transformed into the DEAP dataset, are of several channels that produce a valence accuracy percalledvalenceclasses.Theperformanceobtainedis72.81%. formance of around 50–60%"", "". conducted a multimodal study using EEG and gal- 69.92%and68.89%,respectively[22].Researchon3Dcubes vanic skin response (GSR) by transforming 1D EEG into with inter-subjects has been carried out with valence and a spectrogram using CNN architecture, resulting in valence arousal performances of 84% and 85% [17]. Based on preand arousal class accuracy of 78.12% and 81.25%, respec- vious studies, it is concluded that the highest accuracy pertively [27] by using a variety of subjects"", "". [32] Y. Cimtay and E. Ekmekcioglu, ‘‘Investigating the use of pretrained [13] M.A.Asghar,‘‘EEG-basedmulti-modalemotionrecognitionusingbagof convolutional neural network on cross-subject and cross-dataset eeg deepfeatures:Anoptimalfeatureselectionapproach,’’Sensors,vol.19, emotion recognition,’’ Sensors, vol. 20, no. 7, pp.1–20, 2020, doi: no.23,pp.1–16,2019,doi:10.3390/s19235218. 10.3390/s20072034"", "". Therefore, the proposed research targets all these gaps and investigates inter-subject performance using minimal channelsandasimplifiedarchitecture,withouttheneedforcontinuousre-trainings. III. MATERIALSANDMETHOD The architecture proposed in this study was validated on the DEAP, public dataset. The results of the emotional validation experiment using EEG are divided into two parts, namely intra-subject and inter-subject validation"", "". Apr.2018,doi:10.3390/s18051383. [8] N.Pusarla,A.Singh,andS.Tripathi,‘‘NormalinverseGaussianfeatures [28] J. Liu, G. Wu, Y. Luo, S. Qiu, S. Yang, W. Li, and Y. Bi, ‘‘EEGfor EEG-based automatic emotion recognition,’’ IEEE Trans. Instrum. based emotion classification using a deep neural network and sparse Meas.,vol.71,pp.1–11,2022,doi:10.1109/TIM.2022.3205894. autoencoder,’’FrontiersSyst.Neurosci.,vol.14,pp.1–14,Sep.2020,doi: [9] L. Yang, S. Chao, Q. Zhang, P. Ni, and D""]",True,"The proposed architecture was validated using the DEAP dataset, with results indicating the separation of emotional validation into intra-subject and inter-subject segments (Simplified 2D CNN Architecture With Channel Selection for Emotion Recognition Using EEG Spectrogram).","This reference directly supports the claim about the validation of the proposed architecture using the DEAP dataset and the division of validation into intra-subject and inter-subject segments, which aligns with the source paragraph's content."
135,"for EEG classification. L. Farokhah et al.: Cross-Subject Channel Selection TABLE 3. DEAP dataset attributes. FIGURE 1. Proposed research framework. experiment using EEG are separated into two segments. The general proposed research framework order is depicted in Fig. 1. A. DEAP DATASET A. DEAP DATASET DEAP is an open-source database that is known to offer EEG, physiological, and audiovisual signals that can be widely used in the domain of computing and emotion recognition. Numer- ous subjects are involved in the experimentation which can aid in gathering a diverse set of information under the con- trolled environment as they experience a variety of emotional stimuli. Primarily, DEAP offers access to numerous kinds of physiological signals including EEG, ECG, GSR, and others,",Simplified 2D CNN Architecture With Channel Selection for Emotion Recognition Using EEG Spectrogram,"The architecture proposed in this study was validated on the DEAP, public dataset. The results of the emotional validation experiment using EEG are divided into two parts, namely intra-subject and inter-subject validation.","["". [32] Y. Cimtay and E. Ekmekcioglu, ‘‘Investigating the use of pretrained [13] M.A.Asghar,‘‘EEG-basedmulti-modalemotionrecognitionusingbagof convolutional neural network on cross-subject and cross-dataset eeg deepfeatures:Anoptimalfeatureselectionapproach,’’Sensors,vol.19, emotion recognition,’’ Sensors, vol. 20, no. 7, pp.1–20, 2020, doi: no.23,pp.1–16,2019,doi:10.3390/s19235218. 10.3390/s20072034"", "". Therefore, the proposed research targets all these gaps and investigates inter-subject performance using minimal channelsandasimplifiedarchitecture,withouttheneedforcontinuousre-trainings. III. MATERIALSANDMETHOD The architecture proposed in this study was validated on the DEAP, public dataset. The results of the emotional validation experiment using EEG are divided into two parts, namely intra-subject and inter-subject validation"", "". [16] H. Cui, A. Liu, X. Zhang, X. Chen, K. Wang, and X. Chen, ‘‘EEG- [35] J. R. Msonda, Z. He, and C. Lu, ‘‘Feature reconstruction based chanbasedemotionrecognitionusinganend-to-endregional-asymmetriccon- nel selection for emotion recognition using EEG,’’ in Proc. IEEE volutional neural network,’’ Knowl.-Based Syst., vol. 205, Oct. 2020, Signal Process. Med. Biol. Symp. (SPMB), Dec. 2021, pp.1–7, doi: Art.no.106243,doi:10.1016/j.knosys.2020.106243. 10.1109/SPMB52430.2021.9672258"", "". This happens because the EEG is a non-stationary signal which is resulting a domain shift across recordings of subjects, even under the same emotions, thus making emotional patterns difficult to identify. Another common observation is the emotion recognition of inter-subject and intra-subject by using all channels originating from the standard EEG recording mechanism. This requires higher computational resources and deep networks which are more complex including DenseNet, ResNet, etc"", "". B. EXPERIMENT1:EMOTIONRECOGNITIONFOR INTRA-SUBJECT The results of the emotion recognition experiment on the DEAP dataset, which is used in the proposed architecture, aredividedintotwoparts:intra-subjectvalidationandintersubject validation. The first part is for intra-subject, which is divided into 4 sub-sections: intra-1 (Exp. 1), where validation is carried out using 32 channels, intra-2 (Exp""]",True,"The proposed architecture was validated on the DEAP dataset, with results indicating the division of emotional validation experiments into intra-subject and inter-subject categories.","This reference directly supports the claim about the DEAP dataset being used for EEG experiments and the division of validation into intra-subject and inter-subject categories, which aligns with the source paragraph's discussion."
136,"experimentation which can aid in gathering a diverse set of information under the con- trolled environment as they experience a variety of emotional stimuli. Primarily, DEAP offers access to numerous kinds of physiological signals including EEG, ECG, GSR, and others, yet in this study, EEG data available for 32 subjects has been employed. Each of the subjects has been exposed to numer- ous types of 40 video clips (1 minute each) associated with content related to different emotional states. The associated EEG responses are recorded at a high sampling rate utiliz- ing BioSemi ActiveTwo EEG instruments with 32 principal channels. The data is later passed on through pre-processing stages that involve data downsampling to 128 Hz, removal of the EOG",Simplified 2D CNN Architecture With Channel Selection for Emotion Recognition Using EEG Spectrogram,"the proposed research targets all these gaps and investigates inter-subject performance using minimal channels and a simplified architecture, without the need for continuous re-trainings. III. MATERIALS AND METHOD The architecture proposed in this study was validated on the DEAP, public dataset.","["". conducted a multimodal study using EEG and gal- 69.92%and68.89%,respectively[22].Researchon3Dcubes vanic skin response (GSR) by transforming 1D EEG into with inter-subjects has been carried out with valence and a spectrogram using CNN architecture, resulting in valence arousal performances of 84% and 85% [17]. Based on preand arousal class accuracy of 78.12% and 81.25%, respec- vious studies, it is concluded that the highest accuracy pertively [27] by using a variety of subjects"", "". reflect the ongoing advancements and interdisciplinary collaboration in the field of EEG-based research, aiming to Emotion recognition is another key area explored. The enhance user experiences, improve health outcomes, and study in [20] examines the impact of HDR videos on emotion develop innovative assistive technologies. recognition, achieving an accuracy of 80.55% for arousal and 70.37% for valence. Similarly, [33] develops a hybrid control TABLE I"", "". Therefore, the proposed research targets all these gaps and investigates inter-subject performance using minimal channelsandasimplifiedarchitecture,withouttheneedforcontinuousre-trainings. III. MATERIALSANDMETHOD The architecture proposed in this study was validated on the DEAP, public dataset. The results of the emotional validation experiment using EEG are divided into two parts, namely intra-subject and inter-subject validation"", "". The widespread use of the EMOTIV Insight computer interfaces (BCIs), emotional analysis, and headset is evident, demonstrating its accessibility and neurofeedback training. The studies span from 2016 to 2024, suitability for various EEG applications. For instance, [26] showcasing a wide range of applications and methodologies"", "". These standardized protocols, provide deeper insights into human cognition and emotion. rooted in the work of [4]. The choice of electrodes—wet, requiring conductive gel, or dry, offering convenience— Keywords— electroencephalogram, brain computer interface, further influences the signal quality and usability of EEG emotive insight review, eeg headsets, research contribution devices across various applications. The development of noninvasive EEG headsets has facilitated more sophisticated I""]",True,"The proposed research investigates inter-subject performance using minimal channels and a simplified architecture, validated on the DEAP public dataset (Referensi 3).","This reference directly discusses the use of the DEAP dataset for EEG data validation, which aligns with the source paragraph's focus on employing EEG data from the DEAP dataset."
