citation_id,source_paragraph,retrieved_paper,retrieved_chunk,retrieved_contexts,relevant,citation_text,reasoning
118,"final unnormalized logits vector using the following equation: α = zW⊤ + b, ∈ R|C| (3) where W ∈ R|C|×768, and b ∈ R|C| are the typical trainable weight and bias parameters in a linear layer. Knowing that the number of classes is more than two, the task belongs to multiclass classification. Typically, the target label is represented in a one-hot encoded vector, as depicted in Fig. 8a. Therefore, the training objective is to minimise the cross-entropy loss, which is computed using the following equation: LCE(y, ˆy) = − |C| yi · log(ˆyi) i=1 ˆy = softmax(α) (4) (5) where y and ˆy are the truth and the predicted label probability distribution respectively. The normalized logits in Eq. 5 is",Severity-Oriented Multiclass Drone Flight Logs Anomaly Detection,"cross-entropy loss as defined in Eq 1 where weighting the The next step after performing pooling is to feed the persamplelossiswrittenasthefollowingEq4: ¯ vectorhtothelinearlayer,yieldingtheunnormalisedlogits z ∈ R|C|, where |C| denotes the number of target class in LCE∗ =− X |C| α ·y ·log(yˆ ) (4)","["". cross-entropy loss as defined in Eq 1 where weighting the The next step after performing pooling is to feed the persamplelossiswrittenasthefollowingEq4: ¯ vectorhtothelinearlayer,yieldingtheunnormalisedlogits z ∈ R|C|, where |C| denotes the number of target class in LCE∗ =− X |C| α ·y ·log(yˆ ) (4) thedataset.Duringthetrainingphase,thesevectorsareused i i i to compute the loss and update the parameter of the model i=1 afterpassingthroughanormalisationfunction.Forthetypical where α denotes the weight for"", "". Another i one-hot encoding representation of the label, the standard way of performing weighting to loss function is to penalise cross-entropy is used to compute the loss, as defined in the the prediction with a low confidence score, called Focal followingequation: loss [42]. This is achieved by transforming the ratio of the loss value between high-confidence and low-confidence |C| LCE =− X y ·log(yˆ ) (1) prediction probabilities"", "". This result highlights the advantage of decreasing values of training loss (t-lss) and validation Indo-BiEnt in providing more consistent and balanced loss (v-lss), indicating better generalization and reduced classificationacrossallinferencecategories. overfittingasthetrainingdatavolumeincreases"", "". MACHINE LEARNING PARAMETERS Evaluatioin metrics ML models Parameters Models MSE RMSE MAE max_depth: 10, min_samples_split: 2, RF SARIMAX 639714.51 799.82 650.35 n_estimator: 50 RF 1384875.01 1176.80 958.96 learning_rate: 0.05, max_depth: 3, XGBoost XGBoost 1389609.34 1178.81 961.11 n_estimators: 100 GBM 1406810.24 1186.09 971.82 learning_rate: 0.2, max_depth: 3, n_estimators: LightGBM LSTM 16816.55 129.67 103.94 100 Authorized licensed use limited to: Institut Teknologi Sepuluh Nopember"", "". In contrast, the The combination of CNN and LSTM or BiLSTM can neurons in the output layer utilize the Sigmoid activation improve performance in making predictions and processing functionforbinary-classclassificationandtheSoftmaxactihigh-dimensionaldata[49].Thisissupportedbyaconvoluvationfunctionformulti-classclassification.Utilizingmultition layer as feature extraction and a hidden layer that can plelayersinaneuralnetworkisadvantageousforgeneralizarememberinformationdataandoptimizevaluabledata[44]""]",True,"The cross-entropy loss is computed using the unnormalized logits vector, which is derived from the linear layer parameters, as shown in the equation LCE∗ =− ∑ |C| α ·y ·log(yˆ ) (4) (Severity-Oriented Multiclass Drone Flight Logs Anomaly Detection).","The retrieved reference directly discusses the computation of cross-entropy loss and the use of unnormalized logits, which aligns closely with the methods described in the source paragraph."
119,"we further analyse the effect of increasing the prediction threshold upon inferring the label. As the threshold value is closer to 1, a notable decrease can be seen in Fig. 13b, starting from 0.94. Conversely, the unfiltered dataset in Fig 13a shows a negligible decrease. C. ERROR ANALYSIS C. ERROR ANALYSIS This section discusses the confusion matrix, learned rep- resentation, and the interpretability of the best-performing model on the filtered dataset. The confusion matrix in this paper is redefined to align with the anomaly severity context, where the distance between true and predicted labels matters. If the predicted label is lower than the true label, we define it False Positive (FP). Conversely, if the true label is lower than the",Severity-Oriented Multiclass Drone Flight Logs Anomaly Detection,"Following the definition in the previous paragraph, we plot the frequency of each misclassification type in Fig 13 and the detection validity can be enhanced and that the detection","["". Section VI discloses the challenges, limitations, and threats to the validity of the study. The conclusion and future works are elaboratedinSectionVII. II. RELATEDWORK This section discusses closely relevant prior studies on log-based anomaly detection and different approaches to FIGURE3. A2DvisualisationofthedatasetusingBERT[16]and handleclassimbalanceproblems. t-SNE[17].Itshowsthatthesamplesarenotlinearlyseparated;samples belongtodifferentclassesareclosetooneanother. A"", "". Even though all scenarios result in a well- approach is better than the previous work baselines while separated representation, none of the scenarios reflects the beinginferiortoourbaselinescenariobasedontheaccuracy ordinalnatureofthelabel.OnewouldexpecttheHighclassto and F1 scores. From the anomaly detection perspective, befarfromtheLowclass,representingthedistancebetween the proposed method achieves higher prediction confidence theseverityoftheanomalies"", "". The remainder of the paper is structured as follows: Section II discusses relevant previous studies related to log-based anomaly detection and how to deal with class imbalanceproblemsinlog-basedanomalydetectiontask,the proposed framework is explained in detail in Section III, Section IV provides the experimental setup, followed by SectionVwheretheexperimentalresultsalongwithcomprehensive analyses and discussions are presented"", "". performance evaluation score, where the highest accuracy Following the definition in the previous paragraph, we plot is under 85%, the model needs further improvement so that the frequency of each misclassification type in Fig 13 and thedetectionvaliditycanbeenhancedandthatthedetection Fig 14"", "". • False Negatives (FN): Refers to the number of actual objectsthatthemodelfailedtodetect. Fromthereviewedpapers,wecompiledalistofcommonly used metrics for detection, classification, and segmentation correlation between predictions and actual classes, particutasks, as summarized in Table 4. The metrics considered larly when dealing with unbalanced data [24]""]",True,"The frequency of each misclassification type is plotted in Fig. 13, indicating the need for enhanced detection validity (Severity-Oriented Multiclass Drone Flight Logs Anomaly Detection).","The retrieved reference discusses the plotting of misclassification types, which directly relates to the confusion matrix and error analysis mentioned in the source paragraph."
120,"align with the anomaly severity context, where the distance between true and predicted labels matters. If the predicted label is lower than the true label, we define it False Positive (FP). Conversely, if the true label is lower than the predicted label, we define it False Negative (FN). In this context, having less FP is more important than having less FN, as the task objective is anomaly severity detection, where we aim to detect all abnormalities along with the severity level. Therefore, undetected abnormalities, or detecting higher severity as lower ones, indicate that the model fails to meet the task’s objectives. Fig 14 shows the comparison of the confusion matrix between experimented scenarios and a baseline from previous work .",Severity-Oriented Multiclass Drone Flight Logs Anomaly Detection,the proposed method achieves higher prediction confidence than the previous work baselines while being inferior to our baseline scenario based on the accuracy and F1 scores.,"["". The remainder of the paper is structured as follows: Section II discusses relevant previous studies related to log-based anomaly detection and how to deal with class imbalanceproblemsinlog-basedanomalydetectiontask,the proposed framework is explained in detail in Section III, Section IV provides the experimental setup, followed by SectionVwheretheexperimentalresultsalongwithcomprehensive analyses and discussions are presented"", "". Section VI discloses the challenges, limitations, and threats to the validity of the study. The conclusion and future works are elaboratedinSectionVII. II. RELATEDWORK This section discusses closely relevant prior studies on log-based anomaly detection and different approaches to FIGURE3. A2DvisualisationofthedatasetusingBERT[16]and handleclassimbalanceproblems. t-SNE[17].Itshowsthatthesamplesarenotlinearlyseparated;samples belongtodifferentclassesareclosetooneanother. A"", "". Even though all scenarios result in a well- approach is better than the previous work baselines while separated representation, none of the scenarios reflects the beinginferiortoourbaselinescenariobasedontheaccuracy ordinalnatureofthelabel.OnewouldexpecttheHighclassto and F1 scores. From the anomaly detection perspective, befarfromtheLowclass,representingthedistancebetween the proposed method achieves higher prediction confidence theseverityoftheanomalies"", "". For Log-based anomaly detection has been applied widely instance,generatingmoresamplesofminorityclassesusing to various systems, such as operating systems [9], [10], the Synthetic Minority Oversampling Technique (SMOTE) parallel file systems [26], drones [11], [18], [20], internet canimprovethedetectionperformanceofadeepQnetwork of things [28], and industrial control systems [29]. Among (DQN)-based [33] and deep neural network (DNN)-based these studies, a sequence-based approach is the common [34] models"", ""S.Silalahietal.:Severity-OrientedMulticlassDroneFlightLogsAnomalyDetection TABLE1. Summaryofrelatedworksinlog-basedanomalydetection. to perform anomaly detection [9]. In a point setting, the and relationship between the occurrences of the log events. detection is performed against individual log records. The For instance, an LSTM [22] and GRU [9] model is used modeldependssolelyonthefeaturesfromasinglelogentry. to capture the contextual features of the log sequence""]",True,"The proposed method achieves higher prediction confidence than previous work baselines, indicating its effectiveness in distinguishing between different severity levels of anomalies (Silahi et al.).","This reference discusses the effectiveness of the proposed method in achieving higher prediction confidence, which aligns with the source paragraph's focus on the importance of accurately detecting anomalies and their severity levels."
121,"model plays a significant role in performing the task is crucial to developing a high-performing model. To this end, in this paper, an ablation study is performed. First, we investigate the effect of employing multitask learning on the model’s performance. Secondly, we investigate the effect of using all zeroes for the Normal class label’s representation. Thirdly, the importance of the [CLS] token’s embedding vector and the BERT’s parameters are investigated. Lastly, we com- prehensively study the effect of the proposed DroneSBERT embedding on the model’s performance, interpretability, and learned representations. Overall, the multitask label can improve the detection performance, where the best-performing models on both datasets are achieved by the proposed Multitas-111 label. Using all zeroes to represent the Normal",Severity-Oriented Multiclass Drone Flight Logs Anomaly Detection,"the proposed scenario employs multitask encoding with log loss. Using these three scenarios, a significant number of models using the following encoders are trained: compared to GloVe, BERT has been demonstrated to be a better embedding.","["". This simplicity often leads 7% gap between its highest and lowest per-class accuracies to more straightforward model architectures and training (seeFigure6B). processes [42]. However, in RTE tasks where the problem The use of GloVe and FastText, despite being non- domainisinherentlymulti-labelandhighlycomplex,multicontextual embeddings, proved to be more compatible label classification provides more accurate and realistic and efficient for our proposed Biplet-based architecture. problemmodeling"", "". Contrary to the other three baselines, this hotencodingwithfocalloss.Theproposedscenarioemploys study performed the detection on the sequence of log multitaskencodingwithlogloss.Usingthesethreescenarios, recordsinsteadofpoint-based. asignificantnumberofmodelsusingthefollowingencoders BERT has been demonstrated to be a better embedding aretrained: compared to GloVe [50], as BERT produces a contextual 1) None refers to fine-tuning BERT [16] on the dataset"", "". (1) • We trained the model using pretrained weights obtained from training on a larger dataset, COCO. (2) By using these pretrained weights, we could leverage feature representations learned from a rich and (3) diverse dataset, thereby speeding up convergence and improving detection accuracy on our dataset"", "". These improvements contributed to more reliable future iterations. multi-label classification and detailed report generation. Although the ViT-GPT-2-based architecture offers strong The framework's multi-label classification approach performance, its computational cost may limit deployment in leverages transfer learning and knowledge distillation to resource-constrained environments"", "". degree from Institut detectionmodelbasedonBiLSTMwithmulti-headattentionmechanism,’’ TeknologiSepuluhNopember,Surabaya,IndoneElectronics,vol.12,no.19,p.4170,Oct.2023. sia, in 2024. He is currently a Lecturer with [30] Y.JiangandY.Wang,‘‘Topic-awarehierarchicalmulti-attentionnetwork theFacultyofEngineering,UdayanaUniversity. for text classification,’’ Int. J. Mach. Learn. Cybern., vol. 14, no. 5, Hehaspublishedmorethan25journalarticlesand pp.1863–1875,May2023""]",True,"The proposed scenario employs multitask encoding, demonstrating that BERT is a superior embedding compared to GloVe, which supports the effectiveness of multitask learning in enhancing model performance.","This reference discusses multitask encoding and the effectiveness of BERT as an embedding, which directly relates to the source paragraph's focus on multitask learning and model performance."
122,"DroneSBERT embedding on the model’s performance, interpretability, and learned representations. Overall, the multitask label can improve the detection performance, where the best-performing models on both datasets are achieved by the proposed Multitas-111 label. Using all zeroes to represent the Normal class helps the model distinguish the normal and abnormal samples, improves the model’s performance (see Table 9), reduces the false positive (see Fig. 14), and learns better representation (see Fig. 15). As shown in Table 9, excluding the [CLS] token’s vector and freezing BERT’s parameter during training deteriorate the model’s performance. Therefore, including [CLS] token’s feature and tuning BERT’s parameter have a positive impact on the model’s performance. Based on these findings, embedding plays a significant role in performing the",Severity-Oriented Multiclass Drone Flight Logs Anomaly Detection,"The proposed representation of the label improves the prediction confidence score on various encoder types with 8.6% and 1.8% from focal and cross-entropy scenarios on average, respectively.","["". Contrary to the other three baselines, this hotencodingwithfocalloss.Theproposedscenarioemploys study performed the detection on the sequence of log multitaskencodingwithlogloss.Usingthesethreescenarios, recordsinsteadofpoint-based. asignificantnumberofmodelsusingthefollowingencoders BERT has been demonstrated to be a better embedding aretrained: compared to GloVe [50], as BERT produces a contextual 1) None refers to fine-tuning BERT [16] on the dataset"", "". This simplicity often leads 7% gap between its highest and lowest per-class accuracies to more straightforward model architectures and training (seeFigure6B). processes [42]. However, in RTE tasks where the problem The use of GloVe and FastText, despite being non- domainisinherentlymulti-labelandhighlycomplex,multicontextual embeddings, proved to be more compatible label classification provides more accurate and realistic and efficient for our proposed Biplet-based architecture. problemmodeling"", "". transformer-based approaches such as PPKED [45] and This validates that KD allows the ViT to learn richer CMN [46], both at 0.106. Similarly, the model achieved the representations and recover the strengths of CNN-based highest ROUGE-L score of 0.285, outperforming both the ensemble baseline (0.220) and recent models like Normal case: Abnormal case: FIGURE 7"", "". Considering the nature of the dataset, where samples asshowninFig3.Fromthevisualisation,itcanbeseenthat that belong to different severity levels share common the samples that belong to High class are still close to the features, a multitask vector label representation along with Normal class in Fig 15a and Fig 15b. In Fig 15c, the High severity-orienteddecodingisproposed. class is far from the Normal class but even further from the An extensive experiment proved that the proposed Medium class"", "". The proposed representation of the label improves the prediction confidence score on variousencodertypeswith8.6%and1.8%fromfocalandcross-entropyscenariosonaverage,respectively. INDEX TERMS Anomaly detection, digital forensics, drone forensics, multitask learning, transformer encoder,informationsecurity. I""]",True,The proposed label representation enhances prediction confidence scores by an average of 8.6% and 1.8% across different encoder types (Severity-Oriented Multiclass Drone Flight Logs Anomaly Detection).,"This reference directly supports the claim in the source paragraph regarding the improvement in model performance through specific label representations, aligning with the findings about the model's performance enhancements."
123,"on critical findings. The proposed embedding, DroneSBERT, improved the trustworthiness of the model, as evidenced by the word’s importance report. Despite the promising results, the model’s generality remains untested as the training dataset contains only log messages acquired from 82 drone models, mostly from DJI. This is one of the main challenges in drone forensics research, where human-readable flight log datasets from other drone models are unavailable. In the future, we plan to explore the flight logs of other drone models to train more general anomaly detection models. As for the method, multi- objective learning that employs multiple loss functions to train an anomaly detection model will be explored. DATA AVAILABILITY The dataset used in the experiment is available upon",Severity-Oriented Multiclass Drone Flight Logs Anomaly Detection,the log messages used in this study are mainly acquired from DJI-made devices,"["". with limitations and threats to validity. As drone forensics Furtherfuturestudiesmayincludeexploringthepossibility is an emerging topic, there are very limited public datasets of doing high-level oversampling to introduce the models available. The log messages used in this study are mainly with more log message patterns, producing a dataset with acquired from DJI-made devices"", "". The proposed representation of the label improves the prediction confidence score on variousencodertypeswith8.6%and1.8%fromfocalandcross-entropyscenariosonaverage,respectively. INDEX TERMS Anomaly detection, digital forensics, drone forensics, multitask learning, transformer encoder,informationsecurity. I"", "". theexperimentalresults,theTransformerobtainsthehighestF1 In the context of classifying drone malfunctions, the Transscore value of 93.04%. former model can be trained on a dataset of labeled drone Index Terms—drone forensics, forensic investigation, malfunctelemetry data to learn patterns and relationships between the tions, infrastructure, Transformer, Informer, FEDformer drone’s behavior and the root cause of a malfunction. The dataset can include features such as altitude, velocity, battery I"", ""robust predictions, enabling drone operators to detect and Furthermore, Jain et al. [10] proposed a framework for diagnose malfunctions quickly and take corrective actions. sensor data identification and verification. An analysis of a Thestructureofthispaperisasfollows.SectionIIpresents drone’sarchitectureandaforensicmodelwithgenericfeatures previous research relating to the drone log analysis and drone are proposed here in order to enhance the digital investigation forensics"", "". CONCLUSIONANDFUTUREWORK ofFP(1),FN(1),andFN(2). In this paper, we demonstrate how to train a log-based Other than analysing the misclassified samples, we also anomaly detection model that can prioritise the prediction analyse the learned representation of the dataset by each of of higher severity anomalies on drone flight logs while the best-performing models. The filtered dataset is used to increasing the prediction confidence score at the same investigatethelearnedrepresentationplottedinto2Dgraphs, time""]",True,"The log messages utilized in this study were primarily sourced from DJI-made devices, highlighting the limitations in available datasets for drone forensics research (Severity-Oriented Multiclass Drone Flight Logs Anomaly Detection).","This reference directly supports the claim in the source paragraph regarding the dataset being limited to log messages from DJI drone models, which is a critical aspect of the research's generality challenge."
124,"biomedical engineering, macro-scale radars on radio- astronomy, and so on , . However, in PA radars the number of detected targets is limited by the angular and range resolution. More recently, the multi-input multi-output (MIMO) radar has become an interesting research sub- ject –. Unlike the PA radar, the MIMO radar utilizes many antennas that transmit orthogonal signals to obtain the signal reﬂected from the target at the receiver, a scheme known as waveform diversity . Consequently, MIMO radars have been successfully applied for radar imaging, 11248 This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see VOLUME 8, 2020 S. Tahcfulloh, G. Hendrantoro: FPMIMO: General MIMO Structure With Overlapping Subarrays for Various Radar Applications",Phased-MIMO radar: A tradeoff between phased-array and MIMO radars,"Hassanien and S. A. Vorobyov, ‘‘Phased-MIMO radar: A tradeoff between phased-array and MIMO radars,’’ IEEE Trans. Signal Process., vol.58, no.6, pp.3137–3151, Jun.2010, doi:10.1109/TSP.2010.2043976","["". Hassanien and S. A. Vorobyov, ‘‘Phased-MIMO radar: A tradeoff theAcademicianoftheRussianAcademyofTransport.HeisalsoaFounding betweenphased-arrayandMIMOradars,’’IEEETrans.SignalProcess., vol.58,no.6,pp.3137–3151,Jun.2010,doi:10.1109/TSP.2010.2043976"", "". INDEX TERMS Circulating-codes, Golay-codes, interference, MIMO-radar, multibeam, OFDM-radar, sub-band,surveillance. I. INTRODUCTION Manyradarapplicationsdemandscanningcapabilitytoallow The associate editor coordinating the review of this manuscript and coverage over a range of angular direction, such as those approvingitforpublicationwasXueboZhang . forsurveillance,vehicular,weathermonitoring,imaging,and 2025TheAuthors.ThisworkislicensedunderaCreativeCommonsAttribution4.0License"", "". SNR for target [11] G. Krieger, ‘‘MIMO-SAR: Opportunities and pitfalls,’’ IEEE Trans. range detection can be optimized by varying the number of Geosci. Remote Sens., vol. 52, no. 5, pp.2628–2645, May 2014, doi: orthogonalsymbolsperframe. 10.1109/TGRS.2013.2263934. Sincemostprocessesmainlydependonthearrangementof [12] D.-S.JangandH.-L.Choi,‘‘Interleavedradarpulseschedulingformultitargettrackingwithmultiplesimultaneousreceivebeams,’’IEEETrans. thetransmittedwaveformsandtheprocessingofthereceived Aerosp"", "". [21] Z. Xu and A. Petropulu, ‘‘A bandwidth efficient dual-function radar communication system based on a MIMO radar using OFDM waveforms,’’ IEEE Trans. Signal Process., vol. 71, pp.401–416, 2023, doi: 10.1109/TSP.2023.3241779. [22] U.B.SaracandG.M.Guvensen,‘‘Knowledge-aidedandadaptivebeamsquintawareMIMO-OFDMradardetectorsforISAC,’’IEEETrans.Commun.,earlyaccess,May8,2025,doi:10.1109/TCOMM.2025.3568219. [23] M. Schurwanz, J. Mietzner, and P. A"", "". ified delay between successive antennas of a MIMO radar, Multiple simultaneous beams can be generated by employ- intended to produce correlated waveforms with the purpose ing a number of transceivers operating individually, each of acquiring better control over the beampattern. CC have attached to an antenna with a beam pointing at a specified been proposed for application in MIMO radars, originally direction, in total covering a specified angular range""]",True,"Hassanien and Vorobyov (2010) discuss the trade-offs between phased-array and MIMO radars, highlighting the advantages of MIMO radar in utilizing multiple antennas for improved target detection.","This reference directly addresses the comparison between phased-array and MIMO radars, which is relevant to the discussion of MIMO radar's capabilities and its application in radar imaging as mentioned in the source paragraph."
125,"form of array radar systems combining the PA and MIMO concepts has been presented by the authors in by the name of Full Phased MIMO (FPMIMO). The FPMIMO radar also serves as a general architecture for multi- antenna radars that employ overlapped subarrays, which also encompass the class of PMIMO radars . Generally in the FPMIMO system employing K transmit antennas arranged into M overlapped subarrays and L receive antennas with N subarrays, the Tx and Rx may cover either the whole C| K and C| L complex space, respectively, or only some subspace of them, i.e., C| M and C| N , respectively. The subarrays in Rx array are also useful to increase the coherent gain even further relative",A Transmitter Design for the Multi-beam CC-OFDM Azimuth Scanning MIMO Radar,"The latter indicates that the CC OFDM MIMO radar can achieve a high resolution in angle, range, and velocity, with beam isolation of −30dB for neighboring beams and co-channel beams.","["". Hassanien and S. A. Vorobyov, ‘‘Phased-MIMO radar: A tradeoff theAcademicianoftheRussianAcademyofTransport.HeisalsoaFounding betweenphased-arrayandMIMOradars,’’IEEETrans.SignalProcess., vol.58,no.6,pp.3137–3151,Jun.2010,doi:10.1109/TSP.2010.2043976"", "". By taking as an example the design of long-rangesurveillanceradar,thepaperdiscussesfurtherissuespertinenttotheimplementationoftheCC OFDM MIMO radar, including the beam squinting problem and its remedy, arrangement of the multiple beams, the radar system structure, use of Golay codes for orthogonalization and PAPR mitigation, use of software-definedradarthateliminatestheneedofamplitudeandphasecontrolineachtransmitter,transmit"", "". INDEX TERMS Circulating-codes, Golay-codes, interference, MIMO-radar, multibeam, OFDM-radar, sub-band,surveillance. I. INTRODUCTION Manyradarapplicationsdemandscanningcapabilitytoallow The associate editor coordinating the review of this manuscript and coverage over a range of angular direction, such as those approvingitforpublicationwasXueboZhang . forsurveillance,vehicular,weathermonitoring,imaging,and 2025TheAuthors.ThisworkislicensedunderaCreativeCommonsAttribution4.0License"", "". The latter indicates that the CC OFDM MIMO radar can achieve a high resolution in angle, range, and velocity,withbeamisolationof−30dBforneighboringbeamsandco-channelbeams. INDEX TERMS Array signal processing, circulating-codes, Golay-codes, MIMO-radar, multi-beam, OFDM,software-defined-radar,sub-band,space-timecodes,surveillance. I"", "". Li and P. Stoica, ‘‘MIMO radar with colocated antennas,’’ IEEE Signal Process. Mag., vol. 24, no. 5, pp.106–114, Sep. 2007, doi: willbediscussedinaseparatepaper. 10.1109/MSP.2007.904812. [21] J.-D.Zhu,J.-L.Li,X.-D.Gao,L.-B.Ye,andH.-Y.Dai,‘‘Adaptivethresholddetectionandestimationoflinearfrequency-modulatedcontinuousREFERENCES wave signals based on periodic fractional Fourier transform,’’ Circuits, [1] M. I. Skolnik, Radar Handbook, 3rd ed. New York, NY, USA: Syst., Signal Process., vol. 35, no""]",True,"The CC OFDM MIMO radar can achieve high resolution in angle, range, and velocity, with significant beam isolation, which supports the architecture of multi-antenna radars employing overlapped subarrays (Hassanien and Vorobyov, 2010).","This reference discusses the capabilities of MIMO radar systems, specifically regarding resolution and beam isolation, which directly relates to the claims made in the source paragraph about the FPMIMO radar system and its architecture."
126,"works. The third section defines and explains the concepts that underpin our research. The fourth section describes the fundamentals of the proposed method. The fifth section provides the experimental results and analyses the findings. The last Section gives a conclusion and overview of future works. II. RELATED WORK II. RELATED WORK This section discusses research related to the work carried out including the process discovery method, its quality dimen- sions, and graph-based process mining. A. PROCESS DISCOVERY METHODS A. PROCESS DISCOVERY METHODS A data-driven automated method called Process Discovery can locate, map, and record the activities of current business processes. The received data is then automatically analyzed so that it can be automatically recommended in the process modeling or workflow",A survey of graph-based algorithms for discovering business processes,"A data-driven automated method called Process Discovery can locate, map, and record the activities of current business processes.","["". practical implementation. [12] R. Sarno and K. Sungkono, “A survey of graph-based algorithms for discovering business processes,” InterACKNOWLEDGMENT nationalJournalofAdvancesinIntelligentInformatics, This research was funded by Institut Teknologi Sepuluh vol.5,no.2,pp.137–149,2019,ISSN:2548-3161.DOI: Nopember (ITS) under Penelitian Dana Departemen Pro10.26555/ijain.v5i2.296. gram, Penelitian Keilmuan, Penelitian Flagship, Penelitian [13] A. Green, P. Guagliardo, L. Libkin, T. Lindaaker, V"", "". TABLE I provides a detailed not always be clean or well-structured [9]. Moreover, it offers overview of the activities and performance indicators insightful diagnostics about the process flow, helping to associated with the DSS01.01 domain of managed operations. identify bottlenecks and inefficiencies that other algorithms might overlook[16]. B. Process Mining Process mining involves deriving business processes from III"", ""II. RESEARCHLITERATURE Researchby[16]introducesanimprovedmethodfordetecting parallel process models in graph-based process discovery. A. Previous Research By establishing relationship frequencies and using specific algorithms, the method accurately distinguishes XOR, AND, The research [8] and [9] demonstrates the use of graph and OR relationships"", "". process mining, data mining, machine learning, 934 885 [21] I.Waspada,R.Sarno,andD.K.R.Sungkono,‘‘Animprovedmethodof ITgovernance,andothertopicsrelatedtoinforma- 935 886 parallelmodeldetectionforgraph-basedprocessmodeldiscovery,’’Int. tionsystemsandcomputersciencefieldsofstudy. 936 887 J.Intell.Eng.Syst.,vol.13,no.2,pp.127–139,Apr.2020. 937 102752 VOLUME10,2022"", "". Process Mining,” in 2018 International Conference on eDemocracy & Future research could focus on a more in-depth analysis of the eGovernment (ICEDEG), IEEE, Apr. 2018, pp. 304–310. doi: factors that cause activity patterns that do not comply with 10.1109/ICEDEG.2018.8372335. SOPs and take a long time to resolve cases. Apart from that, it [13] K. R. Sungkono, E. O. Putri, H. Azkiyah, and R""]",True,"Sarno and Sungkono (2019) describe a data-driven automated method called Process Discovery that locates, maps, and records the activities of current business processes.","The retrieved reference directly discusses the Process Discovery method, which is a key aspect of the source paragraph's focus on process discovery methods and their application in business processes."
127,"more reliable in detecting and handling ICR patterns. B. GRAPH-BASED PROCESS DISCOVERY PLUS B. GRAPH-BASED PROCESS DISCOVERY PLUS PLUS (GPD++) GPD++ consists of the main algorithm for detecting split and join blocks presented in Algorithm 1 and the algorithm for finding the block hierarchy and its types (XOR or AND) in Algorithm 2 and Algorithm 3. GPD++ utilizes the detected block structure to identify ICR in blocks parallel (long). As an illustration of how Algorithm 1 works in finding split-join blocks, an example of a DFG model with one split node (|T| = 1) and one join node is given in figure 4. The input for Algorithm 1 is the DFG model with split-node and join-node information. The results of",Extending graph-based process discovery for hierarchical block detection and incomplete concurrent relationship handling,an improved method for detecting parallel process models in graph-based process discovery.,"["". Process Discovery study shown in Fig. 2. The process begins at an initial point After preprocessing, process discovery techniques are and follows a sequence of evaluations and decision-making applied to the cleaned data to identify the underlying stages, including the handling of code errors and status Fig. 2. Process Discovery Results Authorized licensed use limited to: Institut Teknologi Sepuluh Nopember. Downloaded on July 14,2025 at 08:18:28 UTC from IEEE Xplore. Restrictions apply."", ""II. RESEARCHLITERATURE Researchby[16]introducesanimprovedmethodfordetecting parallel process models in graph-based process discovery. A. Previous Research By establishing relationship frequencies and using specific algorithms, the method accurately distinguishes XOR, AND, The research [8] and [9] demonstrates the use of graph and OR relationships"", "". in the time required to complete specific activities, indicating 3) The Most Common Variants potential areas for process optimization. Specifically, the FIN The process model for the most occurring variant of the → RELEASE activity demonstrates very high efficiency, with cases in the dataset shown in Fig. 4. It starts with a 'NEW' 99% of cases resolved within two days, indicating that the state, progresses through a 'CHANGE DIAGN' stage where transition from completion to release is highly efficient"", "". S. Astuti, H. N. Prasetyo, and Program 2024. R. Budiraharjo, “Extending graph-based process discovery for hierarchical block detection and incomplete concurrent REFERENCES relationship handling,” IEEE Access, vol. 11, pp. 123382– [1] ISACA, COBIT® 2019 Framework: Introduction & Method- 123391, 2023. DOI: 10.1109/ACCESS.2023.3324742. ology. Illinois, USA: ISACA, 2018. [15] K. Sungkono, R. Sarno, F. Amadea, and A"", "". process mining, data mining, machine learning, 934 885 [21] I.Waspada,R.Sarno,andD.K.R.Sungkono,‘‘Animprovedmethodof ITgovernance,andothertopicsrelatedtoinforma- 935 886 parallelmodeldetectionforgraph-basedprocessmodeldiscovery,’’Int. tionsystemsandcomputersciencefieldsofstudy. 936 887 J.Intell.Eng.Syst.,vol.13,no.2,pp.127–139,Apr.2020. 937 102752 VOLUME10,2022""]",True,"Astuti et al. (2023) introduce an improved method for detecting parallel process models in graph-based process discovery, which aligns with the detection of split and join blocks in GPD++.","The retrieved reference discusses an improved method for detecting parallel process models, which directly supports the source paragraph's focus on detecting split and join blocks in the context of graph-based process discovery."
